Time,%usr(CPU=all),%nice(CPU=all),%sys(CPU=all),%iowait(CPU=all),%steal(CPU=all),%irq(CPU=all),%soft(CPU=all),%guest(CPU=all),%idle(CPU=all),%usr(CPU=0),%nice(CPU=0),%sys(CPU=0),%iowait(CPU=0),%steal(CPU=0),%irq(CPU=0),%soft(CPU=0),%guest(CPU=0),%idle(CPU=0),%usr(CPU=1),%nice(CPU=1),%sys(CPU=1),%iowait(CPU=1),%steal(CPU=1),%irq(CPU=1),%soft(CPU=1),%guest(CPU=1),%idle(CPU=1),%usr(CPU=2),%nice(CPU=2),%sys(CPU=2),%iowait(CPU=2),%steal(CPU=2),%irq(CPU=2),%soft(CPU=2),%guest(CPU=2),%idle(CPU=2),%usr(CPU=3),%nice(CPU=3),%sys(CPU=3),%iowait(CPU=3),%steal(CPU=3),%irq(CPU=3),%soft(CPU=3),%guest(CPU=3),%idle(CPU=3),proc/s,cswch/s,pswpin/s,pswpout/s,pgpgin/s,pgpgout/s,fault/s,majflt/s,pgfree/s,pgscank/s,pgscand/s,pgsteal/s,%vmeff,tps,rtps,wtps,bread/s,bwrtn/s,frmpg/s,bufpg/s,campg/s,kbmemfree,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbswpfree,kbswpused,%swpused,kbswpcad,%swpcad,dentunusd,file-nr,inode-nr,pty-nr,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,rcvin/s(TTY=0),xmtin/s(TTY=0),framerr/s(TTY=0),prtyerr/s(TTY=0),brk/s(TTY=0),ovrun/s(TTY=0),tps(DEV=dev252-0),rd_sec/s(DEV=dev252-0),wr_sec/s(DEV=dev252-0),avgrq-sz(DEV=dev252-0),avgqu-sz(DEV=dev252-0),await(DEV=dev252-0),svctm(DEV=dev252-0),%util(DEV=dev252-0),rxpck/s(IFACE=lo),txpck/s(IFACE=lo),rxkB/s(IFACE=lo),txkB/s(IFACE=lo),rxcmp/s(IFACE=lo),txcmp/s(IFACE=lo),rxmcst/s(IFACE=lo),rxpck/s(IFACE=eth0),txpck/s(IFACE=eth0),rxkB/s(IFACE=eth0),txkB/s(IFACE=eth0),rxcmp/s(IFACE=eth0),txcmp/s(IFACE=eth0),rxmcst/s(IFACE=eth0),rxerr/s(IFACE=lo),txerr/s(IFACE=lo),coll/s(IFACE=lo),rxdrop/s(IFACE=lo),txdrop/s(IFACE=lo),txcarr/s(IFACE=lo),rxfram/s(IFACE=lo),rxfifo/s(IFACE=lo),txfifo/s(IFACE=lo),rxerr/s(IFACE=eth0),txerr/s(IFACE=eth0),coll/s(IFACE=eth0),rxdrop/s(IFACE=eth0),txdrop/s(IFACE=eth0),txcarr/s(IFACE=eth0),rxfram/s(IFACE=eth0),rxfifo/s(IFACE=eth0),txfifo/s(IFACE=eth0),call/s,retrans/s,read/s,write/s,access/s,getatt/s,scall/s,badcall/s,packet/s,udp/s,tcp/s,hit/s,miss/s,sread/s,swrite/s,saccess/s,sgetatt/s,totsck,tcpsck,udpsck,rawsck,ip-frag,tcp-tw,LINUX,RESTART,proc/s,cswch/s,pswpin/s,pswpout/s,pgpgin/s,pgpgout/s,fault/s,majflt/s,pgfree/s,pgscank/s,pgscand/s,pgsteal/s,%vmeff,tps,rtps,wtps,bread/s,bwrtn/s,frmpg/s,bufpg/s,campg/s,kbmemfree,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbswpfree,kbswpused,%swpused,kbswpcad,%swpcad,dentunusd,file-nr,inode-nr,pty-nr,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,call/s,retrans/s,read/s,write/s,access/s,getatt/s,scall/s,badcall/s,packet/s,udp/s,tcp/s,hit/s,miss/s,sread/s,swrite/s,saccess/s,sgetatt/s,totsck,tcpsck,udpsck,rawsck,ip-frag,tcp-tw
2016/12/14 22:25:01,0.16,0.00,0.15,0.00,0.03,0.00,0.00,0.00,99.66,0.20,0.00,0.18,0.00,0.02,0.00,0.00,0.00,99.60,0.10,0.00,0.15,0.00,0.05,0.00,0.00,0.00,99.70,0.05,0.00,0.08,0.00,0.02,0.00,0.00,0.00,99.85,0.30,0.00,0.18,0.00,0.02,0.00,0.00,0.00,99.50,0.62,418.54,0.00,0.00,0.00,3.87,361.72,0.00,274.99,0.00,0.00,0.00,0.00,0.58,0.00,0.58,0.00,7.74,2.47,0.00,0.08,6664640,1394796,17.31,283288,884520,359352,2.18,8388600,0,0.00,0,0.00,49054,416,23724,89,1,144,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.58,0.00,7.74,13.26,0.00,0.23,0.20,0.01,1.93,1.93,0.40,0.40,0.00,0.00,0.00,3.53,1.20,0.29,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,0,,,0.62,418.54,0.00,0.00,0.00,3.87,361.72,0.00,274.99,0.00,0.00,0.00,0.00,0.58,0.00,0.58,0.00,7.74,2.47,0.00,0.08,6664640,1394796,17.31,283288,884520,359352,2.18,8388600,0,0.00,0,0.00,49054,416,23724,89,1,144,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,0
2016/12/14 22:26:01,0.18,0.00,0.21,0.02,0.07,0.00,0.00,0.00,99.52,0.25,0.00,0.20,0.00,0.08,0.00,0.00,0.00,99.47,0.23,0.00,0.25,0.00,0.07,0.00,0.00,0.00,99.45,0.20,0.02,0.27,0.08,0.10,0.00,0.00,0.00,99.33,0.03,0.00,0.12,0.00,0.02,0.00,0.00,0.00,99.83,1.67,372.55,0.00,0.00,0.00,5.00,725.02,0.00,486.42,0.00,0.00,0.00,0.00,0.68,0.00,0.68,0.00,10.00,-3.47,0.00,0.10,6663808,1395628,17.32,283288,884544,362172,2.20,8388600,0,0.00,0,0.00,49062,416,23738,89,2,150,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.68,0.00,10.00,14.63,0.00,2.49,1.41,0.10,2.42,2.42,0.50,0.50,0.00,0.00,0.00,4.25,1.87,0.34,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,1,,,1.67,372.55,0.00,0.00,0.00,5.00,725.02,0.00,486.42,0.00,0.00,0.00,0.00,0.68,0.00,0.68,0.00,10.00,-3.47,0.00,0.10,6663808,1395628,17.32,283288,884544,362172,2.20,8388600,0,0.00,0,0.00,49062,416,23738,89,2,150,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,1
2016/12/14 22:27:01,0.20,0.00,0.17,0.00,0.02,0.00,0.00,0.00,99.60,0.37,0.00,0.20,0.00,0.02,0.00,0.00,0.00,99.42,0.17,0.00,0.23,0.00,0.00,0.00,0.02,0.00,99.58,0.18,0.02,0.13,0.00,0.03,0.00,0.00,0.00,99.63,0.07,0.00,0.12,0.00,0.00,0.00,0.00,0.00,99.82,1.47,386.04,0.00,0.00,0.00,4.54,644.77,0.00,435.47,0.00,0.00,0.00,0.00,0.65,0.00,0.65,0.00,9.07,1.72,0.00,0.10,6664220,1395216,17.31,283288,884568,362172,2.20,8388600,0,0.00,0,0.00,49062,448,23738,89,2,150,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.65,0.00,9.07,13.95,0.00,0.28,0.28,0.02,1.93,1.93,0.40,0.40,0.00,0.00,0.00,4.60,2.07,0.38,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,1,,,1.47,386.04,0.00,0.00,0.00,4.54,644.77,0.00,435.47,0.00,0.00,0.00,0.00,0.65,0.00,0.65,0.00,9.07,1.72,0.00,0.10,6664220,1395216,17.31,283288,884568,362172,2.20,8388600,0,0.00,0,0.00,49062,448,23738,89,2,150,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,1
2016/12/14 22:28:01,0.19,0.00,0.16,0.00,0.00,0.00,0.00,0.00,99.65,0.15,0.00,0.13,0.00,0.02,0.00,0.00,0.00,99.70,0.17,0.00,0.20,0.00,0.02,0.00,0.00,0.00,99.62,0.30,0.00,0.18,0.02,0.00,0.00,0.00,0.00,99.50,0.15,0.00,0.12,0.00,0.00,0.00,0.00,0.00,99.73,0.72,426.39,0.00,0.00,0.00,4.53,420.64,0.00,244.21,0.00,0.00,0.00,0.00,0.67,0.00,0.67,0.00,9.07,-3.20,0.00,0.10,6663452,1395984,17.32,283288,884592,362392,2.20,8388600,0,0.00,0,0.00,49063,416,23738,89,2,150,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,9.07,13.60,0.00,0.25,0.25,0.02,1.93,1.93,0.40,0.40,0.00,0.00,0.00,3.28,1.15,0.28,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,0,,,0.72,426.39,0.00,0.00,0.00,4.53,420.64,0.00,244.21,0.00,0.00,0.00,0.00,0.67,0.00,0.67,0.00,9.07,-3.20,0.00,0.10,6663452,1395984,17.32,283288,884592,362392,2.20,8388600,0,0.00,0,0.00,49063,416,23738,89,2,150,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,0
2016/12/14 22:29:01,0.19,0.00,0.17,0.00,0.02,0.00,0.00,0.00,99.62,0.15,0.00,0.17,0.00,0.02,0.00,0.00,0.00,99.67,0.08,0.00,0.13,0.00,0.00,0.00,0.00,0.00,99.78,0.25,0.02,0.18,0.00,0.03,0.00,0.00,0.00,99.52,0.27,0.00,0.20,0.00,0.02,0.00,0.00,0.00,99.52,1.57,400.78,0.00,0.00,0.00,4.27,670.49,0.00,369.57,0.00,0.00,0.00,0.00,0.60,0.00,0.60,0.00,8.54,0.48,0.00,0.08,6663568,1395868,17.32,283288,884612,361668,2.20,8388600,0,0.00,0,0.00,49053,384,23728,89,1,150,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.00,8.54,14.22,0.00,0.72,0.56,0.03,2.42,2.42,0.51,0.51,0.00,0.00,0.00,3.74,1.93,0.31,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,1,,,1.57,400.78,0.00,0.00,0.00,4.27,670.49,0.00,369.57,0.00,0.00,0.00,0.00,0.60,0.00,0.60,0.00,8.54,0.48,0.00,0.08,6663568,1395868,17.32,283288,884612,361668,2.20,8388600,0,0.00,0,0.00,49053,384,23728,89,1,150,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,1
2016/12/14 22:30:01,0.20,0.00,0.20,0.00,0.03,0.00,0.00,0.00,99.57,0.13,0.00,0.20,0.00,0.03,0.00,0.00,0.00,99.63,0.32,0.00,0.28,0.00,0.03,0.00,0.00,0.00,99.37,0.25,0.00,0.17,0.00,0.03,0.00,0.00,0.00,99.55,0.10,0.00,0.17,0.00,0.02,0.00,0.00,0.00,99.72,1.48,515.97,0.00,0.00,0.00,5.60,686.43,0.00,381.62,0.00,0.00,0.00,0.00,0.83,0.00,0.83,0.00,11.21,1.23,0.00,0.10,6663864,1395572,17.32,283288,884636,362392,2.20,8388600,0,0.00,0,0.00,49063,416,23738,89,1,150,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.00,11.21,13.44,0.00,0.54,0.26,0.02,1.93,1.93,0.40,0.40,0.00,0.00,0.00,5.54,1.95,0.40,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,1,,,1.48,515.97,0.00,0.00,0.00,5.60,686.43,0.00,381.62,0.00,0.00,0.00,0.00,0.83,0.00,0.83,0.00,11.21,1.23,0.00,0.10,6663864,1395572,17.32,283288,884636,362392,2.20,8388600,0,0.00,0,0.00,49063,416,23738,89,1,150,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,1
2016/12/14 22:31:01,0.16,0.00,0.14,0.00,0.00,0.00,0.00,0.00,99.69,0.17,0.00,0.17,0.00,0.02,0.00,0.00,0.00,99.65,0.28,0.00,0.20,0.00,0.02,0.00,0.00,0.00,99.50,0.13,0.00,0.05,0.02,0.00,0.00,0.00,0.00,99.80,0.08,0.02,0.13,0.00,0.00,0.00,0.00,0.00,99.77,0.72,385.31,0.00,0.00,0.00,3.40,389.83,0.00,238.99,0.00,0.00,0.00,0.00,0.55,0.00,0.55,0.00,6.80,0.32,0.00,0.08,6663940,1395496,17.32,283288,884656,362388,2.20,8388600,0,0.00,0,0.00,49062,384,23738,89,1,150,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.55,0.00,6.80,12.36,0.00,0.30,0.30,0.02,1.93,1.93,0.40,0.40,0.00,0.00,0.00,3.24,1.08,0.25,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,0,,,0.72,385.31,0.00,0.00,0.00,3.40,389.83,0.00,238.99,0.00,0.00,0.00,0.00,0.55,0.00,0.55,0.00,6.80,0.32,0.00,0.08,6663940,1395496,17.32,283288,884656,362388,2.20,8388600,0,0.00,0,0.00,49062,384,23738,89,1,150,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,0
2016/12/14 22:32:01,0.18,0.00,0.19,0.00,0.03,0.00,0.00,0.00,99.60,0.22,0.00,0.23,0.00,0.05,0.00,0.00,0.00,99.50,0.25,0.00,0.23,0.00,0.02,0.00,0.00,0.00,99.50,0.13,0.00,0.18,0.00,0.02,0.00,0.00,0.00,99.67,0.12,0.00,0.08,0.00,0.02,0.00,0.00,0.00,99.78,1.57,400.87,0.00,0.00,0.00,5.00,692.06,0.00,432.97,0.00,0.00,0.00,0.00,0.68,0.00,0.68,0.00,10.01,0.00,0.00,0.10,6663940,1395496,17.32,283288,884680,362388,2.20,8388600,0,0.00,0,0.00,49062,448,23738,89,1,150,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.68,0.00,10.01,14.63,0.00,0.32,0.32,0.02,2.42,2.42,0.51,0.51,0.00,0.00,0.00,23.98,1.88,1.69,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,1,,,1.57,400.87,0.00,0.00,0.00,5.00,692.06,0.00,432.97,0.00,0.00,0.00,0.00,0.68,0.00,0.68,0.00,10.01,0.00,0.00,0.10,6663940,1395496,17.32,283288,884680,362388,2.20,8388600,0,0.00,0,0.00,49062,448,23738,89,1,150,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,1
2016/12/14 22:33:01,0.16,0.00,0.16,0.00,0.03,0.00,0.00,0.00,99.65,0.22,0.00,0.10,0.00,0.00,0.00,0.02,0.00,99.67,0.15,0.02,0.22,0.00,0.05,0.00,0.00,0.00,99.57,0.22,0.00,0.22,0.00,0.02,0.00,0.00,0.00,99.55,0.07,0.00,0.08,0.00,0.02,0.00,0.00,0.00,99.83,1.47,342.97,0.00,0.00,0.00,5.07,630.98,0.00,491.25,0.00,0.00,0.00,0.00,0.70,0.00,0.70,0.00,10.13,0.03,0.00,0.08,6663948,1395488,17.31,283288,884700,361668,2.20,8388600,0,0.00,0,0.00,49054,416,23728,89,1,150,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.00,10.13,14.48,0.00,0.93,0.48,0.03,1.93,1.93,0.40,0.40,0.00,0.00,0.00,4.68,1.97,0.34,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,1,,,1.47,342.97,0.00,0.00,0.00,5.07,630.98,0.00,491.25,0.00,0.00,0.00,0.00,0.70,0.00,0.70,0.00,10.13,0.03,0.00,0.08,6663948,1395488,17.31,283288,884700,361668,2.20,8388600,0,0.00,0,0.00,49054,416,23728,89,1,150,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,1
2016/12/14 22:34:01,0.18,0.00,0.15,0.00,0.00,0.00,0.00,0.00,99.66,0.23,0.00,0.15,0.00,0.02,0.00,0.00,0.00,99.60,0.18,0.00,0.15,0.00,0.00,0.00,0.00,0.00,99.67,0.17,0.00,0.17,0.00,0.02,0.00,0.00,0.00,99.65,0.12,0.00,0.15,0.00,0.00,0.00,0.00,0.00,99.73,0.72,375.56,0.00,0.00,0.00,4.60,416.34,0.00,335.08,0.00,0.00,0.00,0.00,0.75,0.00,0.75,0.00,9.20,-1.55,0.00,0.10,6663576,1395860,17.32,283288,884724,362392,2.20,8388600,0,0.00,0,0.00,49063,384,23738,89,1,150,0.13,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.00,9.20,12.27,0.00,0.56,0.24,0.02,1.93,1.93,0.40,0.40,0.00,0.00,0.00,3.55,1.20,0.30,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,0,,,0.72,375.56,0.00,0.00,0.00,4.60,416.34,0.00,335.08,0.00,0.00,0.00,0.00,0.75,0.00,0.75,0.00,9.20,-1.55,0.00,0.10,6663576,1395860,17.32,283288,884724,362392,2.20,8388600,0,0.00,0,0.00,49063,384,23738,89,1,150,0.13,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,0
2016/12/14 22:35:01,0.18,0.00,0.17,0.00,0.01,0.00,0.00,0.00,99.62,0.22,0.00,0.22,0.00,0.02,0.00,0.00,0.00,99.55,0.20,0.02,0.18,0.00,0.02,0.00,0.00,0.00,99.58,0.05,0.00,0.12,0.02,0.00,0.00,0.00,0.00,99.82,0.27,0.00,0.18,0.00,0.02,0.00,0.00,0.00,99.53,1.57,388.03,0.00,0.00,0.00,4.00,678.71,0.00,581.56,0.00,0.00,0.00,0.00,0.55,0.00,0.55,0.00,8.00,-1.07,0.00,0.10,6663320,1396116,17.32,283288,884748,362392,2.20,8388600,0,0.00,0,0.00,49061,448,23738,89,1,150,0.17,0.05,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.55,0.00,8.00,14.55,0.00,0.45,0.42,0.02,2.42,2.42,0.50,0.50,0.00,0.00,0.00,4.63,1.88,0.40,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,1,,,1.57,388.03,0.00,0.00,0.00,4.00,678.71,0.00,581.56,0.00,0.00,0.00,0.00,0.55,0.00,0.55,0.00,8.00,-1.07,0.00,0.10,6663320,1396116,17.32,283288,884748,362392,2.20,8388600,0,0.00,0,0.00,49061,448,23738,89,1,150,0.17,0.05,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,1
2016/12/14 22:36:01,0.18,0.00,0.17,0.00,0.02,0.00,0.00,0.00,99.63,0.33,0.00,0.27,0.00,0.03,0.00,0.00,0.00,99.37,0.28,0.00,0.22,0.00,0.05,0.00,0.00,0.00,99.45,0.03,0.00,0.10,0.00,0.00,0.00,0.00,0.00,99.87,0.07,0.00,0.12,0.00,0.02,0.00,0.00,0.00,99.80,1.38,373.11,0.00,0.00,0.00,5.80,632.57,0.00,431.59,0.00,0.00,0.00,0.00,0.87,0.00,0.87,0.00,11.60,4.43,0.00,0.10,6664384,1395052,17.31,283288,884772,360148,2.19,8388600,0,0.00,0,0.00,49054,416,23725,89,1,146,0.19,0.07,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.87,0.00,11.60,13.38,0.00,0.27,0.23,0.02,1.93,1.93,0.40,0.40,0.00,0.00,0.00,3.87,1.97,0.30,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,1,,,1.38,373.11,0.00,0.00,0.00,5.80,632.57,0.00,431.59,0.00,0.00,0.00,0.00,0.87,0.00,0.87,0.00,11.60,4.43,0.00,0.10,6664384,1395052,17.31,283288,884772,360148,2.19,8388600,0,0.00,0,0.00,49054,416,23725,89,1,146,0.19,0.07,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,1
2016/12/14 22:37:01,0.16,0.00,0.18,0.00,0.03,0.00,0.00,0.00,99.62,0.27,0.00,0.18,0.00,0.07,0.00,0.00,0.00,99.48,0.05,0.00,0.15,0.00,0.00,0.00,0.00,0.00,99.80,0.17,0.00,0.23,0.00,0.02,0.00,0.00,0.00,99.58,0.17,0.00,0.17,0.00,0.02,0.00,0.00,0.00,99.65,0.80,421.01,0.00,0.00,0.00,4.00,427.55,0.00,361.34,0.00,0.00,0.00,0.00,0.60,0.00,0.60,0.00,8.00,-3.30,0.00,0.10,6663592,1395844,17.32,283288,884796,362392,2.20,8388600,0,0.00,0,0.00,49063,416,23738,89,1,150,0.15,0.07,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.00,8.00,13.33,0.00,0.58,0.39,0.02,1.93,1.93,0.40,0.40,0.00,0.00,0.00,3.38,1.12,0.26,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,0,,,0.80,421.01,0.00,0.00,0.00,4.00,427.55,0.00,361.34,0.00,0.00,0.00,0.00,0.60,0.00,0.60,0.00,8.00,-3.30,0.00,0.10,6663592,1395844,17.32,283288,884796,362392,2.20,8388600,0,0.00,0,0.00,49063,416,23738,89,1,150,0.15,0.07,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,0
2016/12/14 22:38:01,0.17,0.00,0.16,0.00,0.01,0.00,0.00,0.00,99.65,0.18,0.00,0.17,0.00,0.02,0.00,0.00,0.00,99.63,0.23,0.02,0.27,0.00,0.02,0.00,0.00,0.00,99.47,0.22,0.00,0.08,0.02,0.02,0.00,0.00,0.00,99.67,0.05,0.00,0.12,0.00,0.00,0.00,0.00,0.00,99.83,1.57,386.47,0.00,0.00,0.00,4.34,684.74,0.00,387.89,0.00,0.00,0.00,0.00,0.63,0.00,0.63,0.00,8.67,-0.62,0.00,0.12,6663444,1395992,17.32,283288,884824,362392,2.20,8388600,0,0.00,0,0.00,49062,416,23738,89,1,150,0.13,0.07,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.63,0.00,8.67,13.68,0.00,0.34,0.34,0.02,2.42,2.42,0.51,0.51,0.00,0.00,0.00,4.05,1.88,0.31,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,1,,,1.57,386.47,0.00,0.00,0.00,4.34,684.74,0.00,387.89,0.00,0.00,0.00,0.00,0.63,0.00,0.63,0.00,8.67,-0.62,0.00,0.12,6663444,1395992,17.32,283288,884824,362392,2.20,8388600,0,0.00,0,0.00,49062,416,23738,89,1,150,0.13,0.07,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63,6,7,0,0,1
